Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,salary,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,,,,,,,,,,,,
36,No,Travel_Rarely,1351,Research & Development,26,4,4001,1,1682,1,,,,,,,,,,,,
44,No,Travel_Rarely,528,Human Resources,1,3,4001,1,1683,3,,,,,,,,,,,,
23,Yes,Travel_Rarely,1320,Research & Development,8,1,4001,1,1684,4,,,,,,,,,,,,
38,No,Travel_Rarely,1495,Research & Development,4,2,4001,1,1687,4,,,,,,,,,,,,
53,No,Travel_Rarely,1395,Research & Development,24,4,4001,1,1689,2,,,,,,,,,,,,
48,Yes,Travel_Frequently,708,Sales,7,2,4001,1,1691,4,,,,,,,,,,,,
32,Yes,Travel_Rarely,1259,Research & Development,2,4,4001,1,1692,4,,,,,,,,,,,,
26,No,Non-Travel,786,Research & Development,7,3,4001,1,1693,4,,,,,,,,,,,,
55,No,Travel_Rarely,1441,Research & Development,22,3,4001,1,1694,1,,,,,,,,,,,,
34,No,Travel_Rarely,1157,Research & Development,5,2,4001,1,1696,2,,,,,,,,,,,,
60,No,Travel_Rarely,370,Research & Development,1,4,4001,1,1697,3,,,,,,,,,,,,
33,No,Travel_Rarely,267,Research & Development,21,3,4001,1,1698,2,,,,,,,,,,,,
37,No,Travel_Frequently,1278,Sales,1,4,4001,1,1700,3,,,,,,,,,,,,
34,No,Travel_Rarely,678,Research & Development,19,3,4001,1,1701,2,,,,,,,,,,,,
23,Yes,Travel_Rarely,427,Sales,7,3,4001,1,1702,3,,,,,,,,,,,,
44,No,Travel_Rarely,921,Research & Development,2,3,4001,1,1703,3,,,,,,,,,,,,
35,No,Travel_Frequently,146,Research & Development,2,4,4001,1,1704,1,,,,,,,,,,,,
43,No,Travel_Rarely,1179,Sales,2,3,4001,1,1706,4,,,,,,,,,,,,
24,No,Travel_Rarely,581,Research & Development,9,3,4001,1,1707,3,,,,,,,,,,,,
41,No,Travel_Rarely,918,Sales,6,3,4001,1,1708,4,,,,,,,,,,,,
29,No,Travel_Rarely,1082,Research & Development,9,4,4001,1,1709,4,,,,,,,,,,,,
36,No,Travel_Rarely,530,Sales,2,4,4001,1,1710,3,,,,,,,,,,,,
45,No,Non-Travel,1238,Research & Development,1,1,4001,1,1712,3,,,,,,,,,,,,
24,Yes,Travel_Rarely,240,Human Resources,22,1,4001,1,1714,4,,,,,,,,,,,,
47,Yes,Travel_Frequently,1093,Sales,9,3,4001,1,1716,3,,,,,,,,,,,,
26,No,Travel_Rarely,390,Research & Development,17,4,4001,1,1718,4,,,,,,,,,,,,
45,No,Travel_Rarely,1005,Research & Development,28,2,4001,1,1719,4,,,,,,,,,,,,
32,No,Travel_Frequently,585,Research & Development,10,3,4001,1,1720,1,,,,,,,,,,,,
31,No,Travel_Rarely,741,Research & Development,2,4,4001,1,1721,2,,,,,,,,,,,,
41,No,Non-Travel,552,Human Resources,4,3,4001,1,1722,3,,,,,,,,,,,,
40,No,Travel_Rarely,369,Research & Development,8,2,4001,1,1724,2,,,,,,,,,,,,
24,No,Travel_Rarely,506,Research & Development,29,1,4001,1,1725,2,,,,,,,,,,,,
46,No,Travel_Rarely,717,Research & Development,13,4,4001,1,1727,3,,,,,,,,,,,,
35,No,Travel_Rarely,1370,Research & Development,27,4,4001,1,1728,4,,,,,,,,,,,,
30,No,Travel_Rarely,793,Research & Development,16,1,4001,1,1729,2,,,,,,,,,,,,
47,No,Non-Travel,543,Sales,2,4,4001,1,1731,3,,,,,,,,,,,,
46,No,Travel_Rarely,1277,Sales,2,3,4001,1,1732,3,,,,,,,,,,,,
36,Yes,Travel_Rarely,1456,Sales,13,5,4001,1,1733,2,,,,,,,,,,,,
32,Yes,Travel_Rarely,964,Sales,1,2,4001,1,1734,1,,,,,,,,,,,,
23,No,Travel_Rarely,160,Research & Development,4,1,4001,1,1735,3,,,,,,,,,,,,
31,No,Travel_Frequently,163,Research & Development,24,1,4001,1,1736,4,,,,,,,,,,,,
39,No,Non-Travel,792,Research & Development,1,3,4001,1,1737,4,,,,,,,,,,,,
32,No,Travel_Rarely,371,Sales,19,3,4001,1,1739,4,,,,,,,,,,,,
40,No,Travel_Rarely,611,Sales,7,4,4001,1,1740,2,,,,,,,,,,,,
45,No,Travel_Rarely,176,Human Resources,4,3,4001,1,1744,3,,,,,,,,,,,,
30,No,Travel_Frequently,1312,Research & Development,2,4,4001,1,1745,4,,,,,,,,,,,,
24,No,Travel_Frequently,897,Human Resources,10,3,4001,1,1746,1,,,,,,,,,,,,
30,Yes,Travel_Frequently,600,Human Resources,8,3,4001,1,1747,3,,,,,,,,,,,,
31,No,Travel_Rarely,1003,Sales,5,3,4001,1,1749,1,,,,,,,,,,,,
27,No,Travel_Rarely,1054,Research & Development,8,3,4001,1,1751,3,,,,,,,,,,,,
29,Yes,Travel_Rarely,428,Sales,9,3,4001,1,1752,2,,,,,,,,,,,,
29,No,Travel_Frequently,461,Research & Development,1,3,4001,1,1753,4,,,,,,,,,,,,
30,No,Travel_Rarely,979,Sales,15,2,4001,1,1754,3,,,,,,,,,,,,
34,No,Travel_Rarely,181,Research & Development,2,4,4001,1,1755,4,,,,,,,,,,,,
33,No,Non-Travel,1283,Sales,2,3,4001,1,1756,4,,,,,,,,,,,,
49,No,Travel_Rarely,1313,Sales,11,4,4001,1,1757,4,,,,,,,,,,,,
33,Yes,Travel_Rarely,211,Sales,16,3,4001,1,1758,1,,,,,,,,,,,,
38,No,Travel_Frequently,594,Research & Development,2,2,4001,1,1760,3,,,,,,,,,,,,
31,Yes,Travel_Rarely,1079,Sales,16,4,4001,1,1761,1,,,,,,,,,,,,
29,No,Travel_Rarely,590,Research & Development,4,3,4001,1,1762,4,,,,,,,,,,,,
30,No,Travel_Rarely,305,Research & Development,16,3,4001,1,1763,3,,,,,,,,,,,,
32,No,Non-Travel,953,Research & Development,5,4,4001,1,1764,2,,,,,,,,,,,,
38,No,Travel_Rarely,833,Research & Development,18,3,4001,1,1766,2,,,,,,,,,,,,
43,Yes,Travel_Frequently,807,Research & Development,17,3,4001,1,1767,3,,,,,,,,,,,,
42,No,Travel_Rarely,855,Research & Development,12,3,4001,1,1768,2,,,,,,,,,,,,
55,No,Travel_Rarely,478,Research & Development,2,3,4001,1,1770,3,,,,,,,,,,,,
33,No,Non-Travel,775,Research & Development,4,3,4001,1,1771,4,,,,,,,,,,,,
41,No,Travel_Rarely,548,Research & Development,9,4,4001,1,1772,3,,,,,,,,,,,,
34,No,Non-Travel,1375,Sales,10,3,4001,1,1774,4,,,,,,,,,,,,
53,No,Non-Travel,661,Research & Development,1,4,4001,1,1775,1,,,,,,,,,,,,
43,No,Travel_Rarely,244,Human Resources,2,3,4001,1,1778,2,,,,,,,,,,,,
34,No,Travel_Rarely,511,Sales,3,2,4001,1,1779,4,,,,,,,,,,,,
21,Yes,Travel_Rarely,337,Sales,7,1,4001,1,1780,2,,,,,,,,,,,,
38,No,Travel_Rarely,1153,Research & Development,6,2,4001,1,1782,4,,,,,,,,,,,,
22,Yes,Travel_Rarely,1294,Research & Development,8,1,4001,1,1783,3,,,,,,,,,,,,
31,No,Travel_Rarely,196,Sales,29,4,4001,1,1784,1,,,,,,,,,,,,
51,No,Travel_Rarely,942,Research & Development,3,3,4001,1,1786,1,,,,,,,,,,,,
37,No,Travel_Rarely,589,Sales,9,2,4001,1,1787,2,,,,,,,,,,,,
46,No,Travel_Rarely,734,Research & Development,2,4,4001,1,1789,3,,,,,,,,,,,,
36,No,Travel_Rarely,1383,Research & Development,10,3,4001,1,1790,4,,,,,,,,,,,,
44,Yes,Travel_Frequently,429,Research & Development,1,2,4001,1,1792,3,,,,,,,,,,,,
37,No,Travel_Rarely,1239,Human Resources,8,2,4001,1,1794,3,,,,,,,,,,,,
35,Yes,Travel_Rarely,303,Sales,27,3,4001,1,1797,3,,,,,,,,,,,,
33,No,Travel_Rarely,867,Research & Development,8,4,4001,1,1798,4,,,,,,,,,,,,
28,No,Travel_Rarely,1181,Research & Development,1,3,4001,1,1799,3,,,,,,,,,,,,
39,No,Travel_Rarely,1253,Research & Development,10,1,4001,1,1800,3,,,,,,,,,,,,
46,No,Non-Travel,849,Sales,26,2,4001,1,1801,2,,,,,,,,,,,,
40,No,Travel_Rarely,616,Research & Development,2,2,4001,1,1802,3,,,,,,,,,,,,
42,No,Travel_Rarely,1128,Research & Development,13,3,4001,1,1803,2,,,,,,,,,,,,
35,No,Non-Travel,1180,Research & Development,2,2,4001,1,1804,2,,,,,,,,,,,,
38,No,Non-Travel,1336,Human Resources,2,3,4001,1,1805,1,,,,,,,,,,,,
34,Yes,Travel_Frequently,234,Research & Development,9,4,4001,1,1807,4,,,,,,,,,,,,
37,Yes,Travel_Rarely,370,Research & Development,10,4,4001,1,1809,4,,,,,,,,,,,,
39,No,Travel_Frequently,766,Sales,20,3,4001,1,1812,3,,,,,,,,,,,,
43,No,Non-Travel,343,Research & Development,9,3,4001,1,1813,1,,,,,,,,,,,,
41,No,Travel_Rarely,447,Research & Development,5,3,4001,1,1814,2,,,,,,,,,,,,
41,No,Travel_Rarely,796,Sales,4,1,4001,1,1815,3,,,,,,,,,,,,
30,No,Travel_Rarely,1092,Research & Development,10,3,4001,1,1816,1,,,,,,,,,,,,
26,Yes,Travel_Rarely,920,Human Resources,20,2,4001,1,1818,4,,,,,,,,,,,,
46,Yes,Travel_Rarely,261,Research & Development,21,2,4001,1,1821,4,,,,,,,,,,,,
40,No,Travel_Rarely,1194,Research & Development,1,3,4001,1,1822,3,,,,,,,,,,,,
34,No,Travel_Rarely,810,Sales,8,2,4001,1,1823,2,,,,,,,,,,,,
58,No,Non-Travel,350,Sales,2,3,4001,1,1824,2,,,,,,,,,,,,
35,No,Travel_Rarely,185,Research & Development,23,4,4001,1,1826,2,,,,,,,,,,,,
47,No,Travel_Rarely,1001,Research & Development,4,3,4001,1,1827,3,,,,,,,,,,,,
40,No,Travel_Rarely,750,Research & Development,12,3,4001,1,1829,2,,,,,,,,,,,,
54,No,Travel_Rarely,431,Research & Development,7,4,4001,1,1830,4,,,,,,,,,,,,
31,No,Travel_Frequently,1125,Sales,7,4,4001,1,1833,1,,,,,,,,,,,,
28,No,Travel_Rarely,1217,Research & Development,1,3,4001,1,1834,3,,,,,,,,,,,,
38,No,Travel_Rarely,723,Sales,2,4,4001,1,1835,2,,,,,,,,,,,,
26,No,Travel_Rarely,572,Sales,10,3,4001,1,1836,3,,,,,,,,,,,,
58,No,Travel_Frequently,1216,Research & Development,15,4,4001,1,1837,1,,,,,,,,,,,,
18,No,Non-Travel,1431,Research & Development,14,3,4001,1,1839,2,,,,,,,,,,,,
31,Yes,Travel_Rarely,359,Human Resources,18,5,4001,1,1842,4,,,,,,,,,,,,
29,Yes,Travel_Rarely,350,Human Resources,13,3,4001,1,1844,1,,,,,,,,,,,,
45,No,Non-Travel,589,Sales,2,4,4001,1,1845,3,,,,,,,,,,,,
36,No,Travel_Rarely,430,Research & Development,2,4,4001,1,1847,4,,,,,,,,,,,,
43,No,Travel_Frequently,1422,Sales,2,4,4001,1,1849,1,,,,,,,,,,,,
27,No,Travel_Frequently,1297,Research & Development,5,2,4001,1,1850,4,,,,,,,,,,,,
29,No,Travel_Frequently,574,Research & Development,20,1,4001,1,1852,4,,,,,,,,,,,,
32,No,Travel_Frequently,1318,Sales,10,4,4001,1,1853,4,,,,,,,,,,,,
42,No,Non-Travel,355,Research & Development,10,4,4001,1,1854,3,,,,,,,,,,,,
47,No,Travel_Rarely,207,Research & Development,9,4,4001,1,1856,2,,,,,,,,,,,,
46,No,Travel_Rarely,706,Research & Development,2,2,4001,1,1857,4,,,,,,,,,,,,
28,No,Non-Travel,280,Human Resources,1,2,4001,1,1858,3,,,,,,,,,,,,
29,No,Travel_Rarely,726,Research & Development,29,1,4001,1,1859,4,,,,,,,,,,,,
42,No,Travel_Rarely,1142,Research & Development,8,3,4001,1,1860,4,,,,,,,,,,,,
32,Yes,Travel_Rarely,414,Sales,2,4,4001,1,1862,3,,,,,,,,,,,,
46,No,Travel_Rarely,1319,Sales,3,3,4001,1,1863,1,,,,,,,,,,,,
27,No,Travel_Rarely,728,Sales,23,1,4001,1,1864,2,,,,,,,,,,,,
29,No,Travel_Rarely,352,Human Resources,6,1,4001,1,1865,4,,,,,,,,,,,,
43,No,Travel_Rarely,823,Research & Development,6,3,4001,1,1866,1,,,,,,,,,,,,
48,No,Travel_Rarely,1224,Research & Development,10,3,4001,1,1867,4,,,,,,,,,,,,
29,Yes,Travel_Frequently,459,Research & Development,24,2,4001,1,1868,4,,,,,,,,,,,,
46,Yes,Travel_Rarely,1254,Sales,10,3,4001,1,1869,3,,,,,,,,,,,,
27,No,Travel_Frequently,1131,Research & Development,15,3,4001,1,1870,4,,,,,,,,,,,,
39,No,Travel_Rarely,835,Research & Development,19,4,4001,1,1871,4,,,,,,,,,,,,
55,No,Travel_Rarely,836,Research & Development,2,4,4001,1,1873,2,,,,,,,,,,,,
28,No,Travel_Rarely,1172,Sales,3,3,4001,1,1875,2,,,,,,,,,,,,
30,Yes,Travel_Rarely,945,Sales,9,3,4001,1,1876,2,,,,,,,,,,,,
22,Yes,Travel_Rarely,391,Research & Development,7,1,4001,1,1878,4,,,,,,,,,,,,
36,No,Travel_Rarely,1266,Sales,10,4,4001,1,1880,2,,,,,,,,,,,,
31,No,Travel_Rarely,311,Research & Development,20,3,4001,1,1881,2,,,,,,,,,,,,
34,No,Travel_Rarely,1480,Sales,4,3,4001,1,1882,3,,,,,,,,,,,,
29,No,Travel_Rarely,592,Research & Development,7,3,4001,1,1883,4,,,,,,,,,,,,
37,No,Travel_Rarely,783,Research & Development,7,4,4001,1,1885,4,,,,,,,,,,,,
35,No,Travel_Rarely,219,Research & Development,16,2,4001,1,1886,4,,,,,,,,,,,,
45,No,Travel_Rarely,556,Research & Development,25,2,4001,1,1888,2,,,,,,,,,,,,
36,No,Travel_Frequently,1213,Human Resources,2,1,4001,1,1890,2,,,,,,,,,,,,
40,No,Travel_Rarely,1137,Research & Development,1,4,4001,1,1892,1,,,,,,,,,,,,
26,No,Travel_Rarely,482,Research & Development,1,2,4001,1,1893,2,,,,,,,,,,,,
27,No,Travel_Rarely,511,Sales,2,2,4001,1,1898,1,,,,,,,,,,,,
48,No,Travel_Frequently,117,Research & Development,22,3,4001,1,1900,4,,,,,,,,,,,,
44,No,Travel_Rarely,170,Research & Development,1,4,4001,1,1903,2,,,,,,,,,,,,
34,Yes,Non-Travel,967,Research & Development,16,4,4001,1,1905,4,,,,,,,,,,,,
56,Yes,Travel_Rarely,1162,Research & Development,24,2,4001,1,1907,1,,,,,,,,,,,,
36,No,Travel_Rarely,335,Sales,17,2,4001,1,1908,3,,,,,,,,,,,,
41,No,Travel_Rarely,337,Sales,8,3,4001,1,1909,3,,,,,,,,,,,,
42,No,Travel_Rarely,1396,Research & Development,6,3,4001,1,1911,3,,,,,,,,,,,,
31,No,Travel_Rarely,1079,Sales,10,2,4001,1,1912,3,,,,,,,,,,,,
34,No,Travel_Rarely,735,Sales,3,1,4001,1,1915,4,,,,,,,,,,,,
31,No,Travel_Rarely,471,Research & Development,4,3,4001,1,1916,1,,,,,,,,,,,,
26,No,Travel_Frequently,1096,Research & Development,6,3,4001,1,1918,3,,,,,,,,,,,,
45,No,Travel_Frequently,1297,Research & Development,1,4,4001,1,1922,2,,,,,,,,,,,,
33,No,Travel_Rarely,217,Sales,10,4,4001,1,1924,2,,,,,,,,,,,,
28,No,Travel_Frequently,783,Sales,1,2,4001,1,1927,3,,,,,,,,,,,,
29,Yes,Travel_Frequently,746,Sales,24,3,4001,1,1928,3,,,,,,,,,,,,
39,No,Non-Travel,1251,Sales,21,4,4001,1,1929,1,,,,,,,,,,,,
27,No,Travel_Rarely,1354,Research & Development,2,4,4001,1,1931,2,,,,,,,,,,,,
34,No,Travel_Frequently,735,Research & Development,22,4,4001,1,1932,3,,,,,,,,,,,,
28,Yes,Travel_Rarely,1475,Sales,13,2,4001,1,1933,4,,,,,,,,,,,,
47,No,Non-Travel,1169,Research & Development,14,4,4001,1,1934,3,,,,,,,,,,,,
56,No,Travel_Rarely,1443,Sales,11,5,4001,1,1935,4,,,,,,,,,,,,
39,No,Travel_Rarely,867,Research & Development,9,2,4001,1,1936,1,,,,,,,,,,,,
38,No,Travel_Frequently,1394,Research & Development,8,3,4001,1,1937,4,,,,,,,,,,,,
58,No,Travel_Rarely,605,Sales,21,3,4001,1,1938,4,,,,,,,,,,,,
32,Yes,Travel_Frequently,238,Research & Development,5,2,4001,1,1939,1,,,,,,,,,,,,
38,No,Travel_Rarely,1206,Research & Development,9,2,4001,1,1940,2,,,,,,,,,,,,
49,No,Travel_Frequently,1064,Research & Development,2,1,4001,1,1941,2,,,,,,,,,,,,
42,No,Travel_Rarely,419,Sales,12,4,4001,1,1943,2,,,,,,,,,,,,
27,Yes,Travel_Frequently,1337,Human Resources,22,3,4001,1,1944,1,,,,,,,,,,,,
35,No,Travel_Rarely,682,Sales,18,4,4001,1,1945,2,,,,,,,,,,,,
28,No,Non-Travel,1103,Research & Development,16,3,4001,1,1947,3,,,,,,,,,,,,
31,No,Non-Travel,976,Research & Development,3,2,4001,1,1948,3,,,,,,,,,,,,
36,No,Non-Travel,1351,Research & Development,9,4,4001,1,1949,1,,,,,,,,,,,,
34,No,Travel_Rarely,937,Sales,1,3,4001,1,1950,1,,,,,,,,,,,,
34,No,Travel_Rarely,1239,Sales,13,4,4001,1,1951,4,,,,,,,,,,,,
26,No,Travel_Rarely,157,Research & Development,1,3,4001,1,1952,3,,,,,,,,,,,,
29,No,Travel_Rarely,136,Research & Development,1,3,4001,1,1954,1,,,,,,,,,,,,
32,No,Non-Travel,1146,Research & Development,15,4,4001,1,1955,3,,,,,,,,,,,,
31,No,Travel_Frequently,1125,Research & Development,1,3,4001,1,1956,4,,,,,,,,,,,,
28,Yes,Travel_Rarely,1404,Research & Development,17,3,4001,1,1960,3,,,,,,,,,,,,
38,No,Travel_Rarely,1404,Sales,1,3,4001,1,1961,1,,,,,,,,,,,,
35,No,Travel_Rarely,1224,Sales,7,4,4001,1,1962,3,,,,,,,,,,,,
27,No,Travel_Rarely,954,Sales,9,3,4001,1,1965,4,,,,,,,,,,,,
32,No,Travel_Rarely,1373,Research & Development,5,4,4001,1,1966,4,,,,,,,,,,,,
31,Yes,Travel_Frequently,754,Sales,26,4,4001,1,1967,1,,,,,,,,,,,,
53,Yes,Travel_Rarely,1168,Sales,24,4,4001,1,1968,1,,,,,,,,,,,,
54,No,Travel_Rarely,155,Research & Development,9,2,4001,1,1969,1,,,,,,,,,,,,
33,No,Travel_Frequently,1303,Research & Development,7,2,4001,1,1970,4,,,,,,,,,,,,
43,No,Travel_Rarely,574,Research & Development,11,3,4001,1,1971,1,,,,,,,,,,,,
38,No,Travel_Frequently,1444,Human Resources,1,4,4001,1,1972,4,,,,,,,,,,,,
55,No,Travel_Rarely,189,Human Resources,26,4,4001,1,1973,3,,,,,,,,,,,,
31,No,Travel_Rarely,1276,Research & Development,2,1,4001,1,1974,4,,,,,,,,,,,,
39,No,Travel_Rarely,119,Sales,15,4,4001,1,1975,2,,,,,,,,,,,,
42,No,Non-Travel,335,Research & Development,23,2,4001,1,1976,4,,,,,,,,,,,,
31,No,Non-Travel,697,Research & Development,10,3,4001,1,1979,3,,,,,,,,,,,,
54,No,Travel_Rarely,157,Research & Development,10,3,4001,1,1980,3,,,,,,,,,,,,
24,No,Travel_Rarely,771,Research & Development,1,2,4001,1,1981,2,,,,,,,,,,,,
23,No,Travel_Rarely,571,Research & Development,12,2,4001,1,1982,4,,,,,,,,,,,,
40,No,Travel_Frequently,692,Research & Development,11,3,4001,1,1985,4,,,,,,,,,,,,
40,No,Travel_Rarely,444,Sales,2,2,4001,1,1986,2,,,,,,,,,,,,
25,No,Travel_Rarely,309,Human Resources,2,3,4001,1,1987,3,,,,,,,,,,,,
30,No,Travel_Rarely,911,Research & Development,1,2,4001,1,1989,4,,,,,,,,,,,,
25,No,Travel_Rarely,977,Research & Development,2,1,4001,1,1992,4,,,,,,,,,,,,
47,No,Travel_Rarely,1180,Research & Development,25,3,4001,1,1993,1,,,,,,,,,,,,
33,No,Non-Travel,1313,Research & Development,1,2,4001,1,1994,2,,,,,,,,,,,,
38,No,Travel_Rarely,1321,Sales,1,4,4001,1,1995,4,,,,,,,,,,,,
31,No,Travel_Rarely,1154,Sales,2,2,4001,1,1996,1,,,,,,,,,,,,
38,No,Travel_Frequently,508,Research & Development,6,4,4001,1,1997,1,,,,,,,,,,,,
42,No,Travel_Rarely,557,Research & Development,18,4,4001,1,1998,4,,,,,,,,,,,,
41,No,Travel_Rarely,642,Research & Development,1,3,4001,1,1999,4,,,,,,,,,,,,
47,No,Non-Travel,1162,Research & Development,1,1,4001,1,2000,3,,,,,,,,,,,,
35,No,Travel_Rarely,1490,Research & Development,11,4,4001,1,2003,4,,,,,,,,,,,,
22,No,Travel_Rarely,581,Research & Development,1,2,4001,1,2007,4,,,,,,,,,,,,
35,No,Travel_Rarely,1395,Research & Development,9,4,4001,1,2008,2,,,,,,,,,,,,
33,No,Travel_Rarely,501,Research & Development,15,2,4001,1,2009,2,,,,,,,,,,,,
32,No,Travel_Rarely,267,Research & Development,29,4,4001,1,2010,3,,,,,,,,,,,,
40,No,Travel_Rarely,543,Research & Development,1,4,4001,1,2012,1,,,,,,,,,,,,
32,No,Travel_Rarely,234,Sales,1,4,4001,1,2013,2,,,,,,,,,,,,
39,No,Travel_Rarely,116,Research & Development,24,1,4001,1,2014,1,,,,,,,,,,,,
38,No,Travel_Rarely,201,Research & Development,10,3,4001,1,2015,2,,,,,,,,,,,,
32,No,Travel_Rarely,801,Sales,1,4,4001,1,2016,3,,,,,,,,,,,,
37,No,Travel_Rarely,161,Research & Development,10,3,4001,1,2017,3,,,,,,,,,,,,
25,No,Travel_Rarely,1382,Sales,8,2,4001,1,2018,1,,,,,,,,,,,,
52,No,Non-Travel,585,Sales,29,4,4001,1,2019,1,,,,,,,,,,,,
44,No,Travel_Rarely,1037,Research & Development,1,3,4001,1,2020,2,,,,,,,,,,,,
21,No,Travel_Rarely,501,Sales,5,1,4001,1,2021,3,,,,,,,,,,,,
39,No,Non-Travel,105,Research & Development,9,3,4001,1,2022,4,,,,,,,,,,,,
23,Yes,Travel_Frequently,638,Sales,9,3,4001,1,2023,4,,,,,,,,,,,,
36,No,Travel_Rarely,557,Sales,3,3,4001,1,2024,1,,,,,,,,,,,,
36,No,Travel_Frequently,688,Research & Development,4,2,4001,1,2025,4,,,,,,,,,,,,
56,No,Non-Travel,667,Research & Development,1,4,4001,1,2026,3,,,,,,,,,,,,
29,Yes,Travel_Rarely,1092,Research & Development,1,4,4001,1,2027,1,,,,,,,,,,,,
42,No,Travel_Rarely,300,Research & Development,2,3,4001,1,2031,1,,,,,,,,,,,,
56,Yes,Travel_Rarely,310,Research & Development,7,2,4001,1,2032,4,,,,,,,,,,,,
41,No,Travel_Rarely,582,Research & Development,28,4,4001,1,2034,1,,,,,,,,,,,,
34,No,Travel_Rarely,704,Sales,28,3,4001,1,2035,4,,,,,,,,,,,,
36,No,Non-Travel,301,Sales,15,4,4001,1,2036,4,,,,,,,,,,,,
41,No,Travel_Rarely,930,Sales,3,3,4001,1,2037,3,,,,,,,,,,,,
32,No,Travel_Rarely,529,Research & Development,2,3,4001,1,2038,4,,,,,,,,,,,,
35,No,Travel_Rarely,1146,Human Resources,26,4,4001,1,2040,3,,,,,,,,,,,,
38,No,Travel_Rarely,345,Sales,10,2,4001,1,2041,1,,,,,,,,,,,,
50,Yes,Travel_Frequently,878,Sales,1,4,4001,1,2044,2,,,,,,,,,,,,
36,No,Travel_Rarely,1120,Sales,11,4,4001,1,2045,2,,,,,,,,,,,,
45,No,Travel_Rarely,374,Sales,20,3,4001,1,2046,4,,,,,,,,,,,,
40,No,Travel_Rarely,1322,Research & Development,2,4,4001,1,2048,3,,,,,,,,,,,,
35,No,Travel_Frequently,1199,Research & Development,18,4,4001,1,2049,3,,,,,,,,,,,,
40,No,Travel_Rarely,1194,Research & Development,2,4,4001,1,2051,3,,,,,,,,,,,,
35,No,Travel_Rarely,287,Research & Development,1,4,4001,1,2052,3,,,,,,,,,,,,
29,No,Travel_Rarely,1378,Research & Development,13,2,4001,1,2053,4,,,,,,,,,,,,
29,No,Travel_Rarely,468,Research & Development,28,4,4001,1,2054,4,,,,,,,,,,,,
50,Yes,Travel_Rarely,410,Sales,28,3,4001,1,2055,4,,,,,,,,,,,,
39,No,Travel_Rarely,722,Sales,24,1,4001,1,2056,2,,,,,,,,,,,,
31,No,Non-Travel,325,Research & Development,5,3,4001,1,2057,2,,,,,,,,,,,,
26,No,Travel_Rarely,1167,Sales,5,3,4001,1,2060,4,,,,,,,,,,,,
36,No,Travel_Frequently,884,Research & Development,23,2,4001,1,2061,3,,,,,,,,,,,,
39,No,Travel_Rarely,613,Research & Development,6,1,4001,1,2062,4,,,,,,,,,,,,
27,No,Travel_Rarely,155,Research & Development,4,3,4001,1,2064,2,,,,,,,,,,,,
49,No,Travel_Frequently,1023,Sales,2,3,4001,1,2065,4,,,,,,,,,,,,
34,No,Travel_Rarely,628,Research & Development,8,3,4001,1,2068,2,,,,,,,,,,,,
